TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Quantity_Norm,UnitPrice_Norm,Age_Norm,Clusters,Age_Bin,Age_Group,Total_Spend,Purchase_Year,Purchase_Month,Season,Cluster_Label_Desc
54,CUST1031,09-09-2024,Hoodie,Topwear,3,354.0,Nashik,Female,43,0.5,0.070828331332533,0.4246575342465753,2,Seniors,30-44,1062.0,2024,9,Autumn,Budget Buyers
54,CUST1031,09-09-2024,Sneakers,Footwear,2,4223.0,Delhi,Female,38,0.25,0.8449379751900761,0.3561643835616438,1,Seniors,30-44,8446.0,2024,9,Autumn,Premium Buyers
55,CUST2426,12-07-2025,Shirt,Topwear,4,2016.0,Bangalore,Female,46,0.75,0.4033613445378151,0.4657534246575342,0,Seniors,45-59,8064.0,2025,7,Monsoon,Frequent Buyers
55,CUST2426,12-07-2025,Tie,Accessories,4,4224.0,Delhi,Female,55,0.75,0.8451380552220888,0.589041095890411,0,Seniors,45-59,16896.0,2025,7,Monsoon,Frequent Buyers
56,CUST2694,11-11-2025,Jacket,Outerwear,4,1166.0,Nashik,Male,18,0.75,0.2332933173269307,0.0821917808219178,0,Teenagers,18-29,4664.0,2025,11,Autumn,Frequent Buyers
56,CUST2694,11-11-2025,Scarf,Accessories,1,2719.0,Thane,Male,44,0.0,0.5440176070428171,0.4383561643835616,2,Seniors,30-44,2719.0,2025,11,Autumn,Budget Buyers
56,CUST2694,11-11-2025,Belt,Accessories,4,2911.0,Bangalore,Female,22,0.75,0.5824329731892757,0.136986301369863,0,Adults,18-29,11644.0,2025,11,Autumn,Frequent Buyers
56,CUST2694,11-11-2025,Socks,Footwear,5,3791.0,Nashik,Female,41,1.0,0.7585034013605442,0.3972602739726027,0,Seniors,30-44,18955.0,2025,11,Autumn,Frequent Buyers
57,CUST0257,14-08-2025,Shirt,Topwear,3,2969.0,Delhi,Female,30,0.5,0.5940376150460184,0.2465753424657534,1,Adults,30-44,8907.0,2025,8,Monsoon,Premium Buyers
57,CUST0257,14-08-2025,Tie,Accessories,3,993.0,Thane,Male,61,0.5,0.1986794717887154,0.6712328767123288,2,Old People,60+,2979.0,2025,8,Monsoon,Budget Buyers
58,CUST2202,12-11-2025,Handbag,Accessories,2,2876.0,Pune,Female,46,0.25,0.5754301720688275,0.4657534246575342,1,Seniors,45-59,5752.0,2025,11,Autumn,Premium Buyers
58,CUST2202,12-11-2025,Tie,Accessories,4,4302.0,Mumbai,Female,28,0.75,0.8607442977190877,0.2191780821917808,0,Adults,18-29,17208.0,2025,11,Autumn,Frequent Buyers
59,CUST2093,25-04-2024,Dress,Women'S Wear,4,4774.0,Thane,Female,31,0.75,0.9551820728291316,0.2602739726027397,0,Adults,30-44,19096.0,2024,4,Summer,Frequent Buyers
59,CUST2093,25-04-2024,Handbag,Accessories,2,2018.0,Pune,Female,65,0.25,0.4037615046018407,0.726027397260274,2,Old People,60+,4036.0,2024,4,Summer,Budget Buyers
59,CUST2093,25-04-2024,Scarf,Accessories,5,1678.0,Pune,Male,38,1.0,0.335734293717487,0.3561643835616438,0,Seniors,30-44,8390.0,2024,4,Summer,Frequent Buyers
59,CUST2093,25-04-2024,Belt,Accessories,2,1497.0,Nashik,Female,63,0.25,0.2995198079231693,0.6986301369863014,2,Old People,60+,2994.0,2024,4,Summer,Budget Buyers
60,CUST1651,11-06-2025,Scarf,Accessories,4,3233.0,Nashik,Male,22,0.75,0.6468587434973989,0.136986301369863,0,Adults,18-29,12932.0,2025,6,Monsoon,Frequent Buyers
60,CUST1651,11-06-2025,Skirt,Women'S Wear,1,675.0,Nashik,Female,24,0.0,0.1350540216086434,0.1643835616438356,2,Adults,18-29,675.0,2025,6,Monsoon,Budget Buyers
60,CUST1651,11-06-2025,Jeans,Bottomwear,2,2543.0,Mumbai,Male,23,0.25,0.5088035214085634,0.1506849315068493,2,Adults,18-29,5086.0,2025,6,Monsoon,Budget Buyers
60,CUST1651,11-06-2025,T-Shirt,Topwear,2,4205.0,Mumbai,Male,22,0.25,0.8413365346138455,0.136986301369863,1,Adults,18-29,8410.0,2025,6,Monsoon,Premium Buyers
61,CUST0366,14-04-2024,Dress,Women'S Wear,2,2596.0,Bangalore,Female,22,0.25,0.5194077631052421,0.136986301369863,2,Adults,18-29,5192.0,2024,4,Summer,Budget Buyers
61,CUST0366,14-04-2024,Handbag,Accessories,2,1307.0,Pune,Male,55,0.25,0.2615046018407363,0.589041095890411,2,Seniors,45-59,2614.0,2024,4,Summer,Budget Buyers
62,CUST0110,05-11-2025,Hoodie,Topwear,4,3460.0,Thane,Male,25,0.75,0.6922769107643058,0.1780821917808219,0,Adults,18-29,13840.0,2025,11,Autumn,Frequent Buyers
62,CUST0110,11-05-2025,Socks,Footwear,1,435.0,Nashik,Male,55,0.0,0.0870348139255702,0.589041095890411,2,Seniors,45-59,435.0,2025,5,Summer,Budget Buyers
62,CUST0110,05-11-2025,Belt,Accessories,5,1549.0,Delhi,Male,35,1.0,0.3099239695878351,0.3150684931506849,0,Adults,30-44,7745.0,2025,11,Autumn,Frequent Buyers
63,CUST2990,01-09-2024,Jeans,Bottomwear,5,749.0,Pune,Male,37,1.0,0.149859943977591,0.3424657534246575,0,Seniors,30-44,3745.0,2024,9,Autumn,Frequent Buyers
63,CUST2990,01-09-2024,Belt,Accessories,3,1338.0,Thane,Male,65,0.5,0.2677070828331332,0.726027397260274,2,Old People,60+,4014.0,2024,9,Autumn,Budget Buyers
63,CUST2990,01-09-2024,Sneakers,Footwear,5,3249.0,Pune,Female,21,1.0,0.6500600240096038,0.1232876712328767,0,Adults,18-29,16245.0,2024,9,Autumn,Frequent Buyers
64,CUST1002,17-02-2024,Hoodie,Topwear,2,588.0,Thane,Male,53,0.25,0.1176470588235294,0.5616438356164384,2,Seniors,45-59,1176.0,2024,2,Winter,Budget Buyers
64,CUST1002,17-02-2024,Cap,Accessories,1,1768.0,Nashik,Male,32,0.0,0.3537414965986394,0.273972602739726,2,Adults,30-44,1768.0,2024,2,Winter,Budget Buyers
65,CUST2310,07-11-2024,Shorts,Bottomwear,3,2307.0,Thane,Male,27,0.5,0.4615846338535414,0.2054794520547945,2,Adults,18-29,6921.0,2024,11,Autumn,Budget Buyers
65,CUST2310,07-11-2024,Skirt,Women'S Wear,1,1465.0,Bangalore,Female,63,0.0,0.2931172468987595,0.6986301369863014,2,Old People,60+,1465.0,2024,11,Autumn,Budget Buyers
66,CUST0307,29-08-2025,Hoodie,Topwear,3,2437.0,Thane,Female,38,0.5,0.4875950380152061,0.3561643835616438,2,Seniors,30-44,7311.0,2025,8,Monsoon,Budget Buyers
66,CUST0307,29-08-2025,Cap,Accessories,2,3981.0,Nashik,Male,47,0.25,0.7965186074429772,0.4794520547945205,1,Seniors,45-59,7962.0,2025,8,Monsoon,Premium Buyers
66,CUST0307,29-08-2025,Dress,Women'S Wear,5,629.0,Thane,Female,31,1.0,0.1258503401360544,0.2602739726027397,0,Adults,30-44,3145.0,2025,8,Monsoon,Frequent Buyers
67,CUST2278,17-07-2025,Hoodie,Topwear,2,1293.0,Nashik,Male,18,0.25,0.258703481392557,0.0821917808219178,2,Teenagers,18-29,2586.0,2025,7,Monsoon,Budget Buyers
67,CUST2278,17-07-2025,Cap,Accessories,1,1918.0,Mumbai,Female,59,0.0,0.3837535014005602,0.6438356164383562,2,Seniors,45-59,1918.0,2025,7,Monsoon,Budget Buyers
68,CUST1568,30-11-2025,Dress,Women'S Wear,2,2551.0,Bangalore,Female,35,0.25,0.5104041616646658,0.3150684931506849,2,Adults,30-44,5102.0,2025,11,Autumn,Budget Buyers
68,CUST1568,30-11-2025,Handbag,Accessories,5,2340.0,Bangalore,Female,58,1.0,0.468187274909964,0.6301369863013698,0,Seniors,45-59,11700.0,2025,11,Autumn,Frequent Buyers
69,CUST0107,22-11-2024,Jeans,Bottomwear,5,3227.0,Thane,Male,55,1.0,0.6456582633053222,0.589041095890411,0,Seniors,45-59,16135.0,2024,11,Autumn,Frequent Buyers
69,CUST0107,22-11-2024,Belt,Accessories,3,1722.0,Delhi,Female,29,0.5,0.3445378151260504,0.2328767123287671,2,Adults,18-29,5166.0,2024,11,Autumn,Budget Buyers
70,CUST2221,12-11-2024,Jeans,Bottomwear,1,2204.0,Pune,Male,14,0.0,0.4409763905562225,0.0273972602739726,2,Teenagers,18-29,2204.0,2024,11,Autumn,Budget Buyers
70,CUST2221,12-11-2024,Belt,Accessories,1,4610.0,Delhi,Female,41,0.0,0.9223689475790317,0.3972602739726027,1,Seniors,30-44,4610.0,2024,11,Autumn,Premium Buyers
71,CUST2660,20-11-2024,Shirt,Topwear,5,1735.0,Bangalore,Male,42,1.0,0.3471388555422169,0.410958904109589,0,Seniors,30-44,8675.0,2024,11,Autumn,Frequent Buyers
71,CUST2660,20-11-2024,Tie,Accessories,2,4931.0,Thane,Male,24,0.25,0.986594637855142,0.1643835616438356,1,Adults,18-29,9862.0,2024,11,Autumn,Premium Buyers
71,CUST2660,20-11-2024,Scarf,Accessories,4,392.0,Bangalore,Male,34,0.75,0.0784313725490196,0.3013698630136986,0,Adults,30-44,1568.0,2024,11,Autumn,Frequent Buyers
72,CUST2237,19-01-2025,Hoodie,Topwear,4,902.0,Thane,Male,20,0.75,0.1804721888755502,0.1095890410958904,0,Adults,18-29,3608.0,2025,1,Winter,Frequent Buyers
72,CUST2237,19-01-2025,Cap,Accessories,5,4253.0,Pune,Female,63,1.0,0.8509403761504601,0.6986301369863014,0,Old People,60+,21265.0,2025,1,Winter,Frequent Buyers
73,CUST1087,11-07-2025,Sneakers,Footwear,1,3517.0,Nashik,Male,54,0.0,0.7036814725890356,0.5753424657534246,1,Seniors,45-59,3517.0,2025,7,Monsoon,Premium Buyers
73,CUST1087,07-11-2025,Socks,Footwear,3,970.0,Bangalore,Female,48,0.5,0.1940776310524209,0.4931506849315068,2,Seniors,45-59,2910.0,2025,11,Autumn,Budget Buyers
74,CUST1079,26-03-2025,Sneakers,Footwear,1,1001.0,Delhi,Male,60,0.0,0.2002801120448179,0.6575342465753424,2,Old People,60+,1001.0,2025,3,Summer,Budget Buyers
74,CUST1079,26-03-2025,Socks,Footwear,2,4200.0,Mumbai,Male,37,0.25,0.8403361344537815,0.3424657534246575,1,Seniors,30-44,8400.0,2025,3,Summer,Premium Buyers
74,CUST1079,26-03-2025,Belt,Accessories,4,940.0,Thane,Female,61,0.75,0.1880752300920368,0.6712328767123288,0,Old People,60+,3760.0,2025,3,Summer,Frequent Buyers
75,CUST2129,14-04-2025,Watch,Accessories,2,4940.0,Delhi,Male,55,0.25,0.9883953581432572,0.589041095890411,1,Seniors,45-59,9880.0,2025,4,Summer,Premium Buyers
76,CUST1989,08-08-2025,Jeans,Bottomwear,3,3600.0,Thane,Female,27,0.5,0.7202881152460985,0.2054794520547945,1,Adults,18-29,10800.0,2025,8,Monsoon,Premium Buyers
76,CUST1989,08-08-2025,Belt,Accessories,3,2595.0,Pune,Male,49,0.5,0.5192076830732293,0.5068493150684932,2,Seniors,45-59,7785.0,2025,8,Monsoon,Budget Buyers
77,CUST0770,28-03-2025,Hoodie,Topwear,5,1601.0,Pune,Male,22,1.0,0.320328131252501,0.136986301369863,0,Adults,18-29,8005.0,2025,3,Summer,Frequent Buyers
77,CUST0770,28-03-2025,Cap,Accessories,2,2543.0,Bangalore,Male,41,0.25,0.5088035214085634,0.3972602739726027,2,Seniors,30-44,5086.0,2025,3,Summer,Budget Buyers
77,CUST0770,28-03-2025,Skirt,Women'S Wear,2,2417.0,Pune,Female,65,0.25,0.48359343737495,0.726027397260274,2,Old People,60+,4834.0,2025,3,Summer,Budget Buyers
77,CUST0770,28-03-2025,Scarf,Accessories,4,4503.0,Pune,Male,19,0.75,0.9009603841536614,0.0958904109589041,0,Teenagers,18-29,18012.0,2025,3,Summer,Frequent Buyers
78,CUST2633,08-10-2024,Hoodie,Topwear,2,4122.0,Mumbai,Male,37,0.25,0.8247298919567827,0.3424657534246575,1,Seniors,30-44,8244.0,2024,10,Autumn,Premium Buyers
78,CUST2633,08-10-2024,Cap,Accessories,1,4245.0,Thane,Female,22,0.0,0.8493397358943577,0.136986301369863,1,Adults,18-29,4245.0,2024,10,Autumn,Premium Buyers
78,CUST2633,08-10-2024,Shorts,Bottomwear,5,3609.0,Thane,Female,41,1.0,0.7220888355342137,0.3972602739726027,0,Seniors,30-44,18045.0,2024,10,Autumn,Frequent Buyers
79,CUST1406,31-12-2025,Shirt,Topwear,3,1691.0,Bangalore,Male,60,0.5,0.3383353341336534,0.6575342465753424,2,Old People,60+,5073.0,2025,12,Winter,Budget Buyers
79,CUST1406,31-12-2025,Tie,Accessories,2,3209.0,Thane,Female,32,0.25,0.6420568227290916,0.273972602739726,1,Adults,30-44,6418.0,2025,12,Winter,Premium Buyers
79,CUST1406,31-12-2025,Skirt,Women'S Wear,1,4167.0,Nashik,Female,30,0.0,0.8337334933973589,0.2465753424657534,1,Adults,30-44,4167.0,2025,12,Winter,Premium Buyers
79,CUST1406,31-12-2025,Scarf,Accessories,2,2890.0,Mumbai,Male,63,0.25,0.5782312925170068,0.6986301369863014,1,Old People,60+,5780.0,2025,12,Winter,Premium Buyers
80,CUST0531,21-09-2025,Hoodie,Topwear,4,337.0,Delhi,Female,20,0.75,0.0674269707883153,0.1095890410958904,0,Adults,18-29,1348.0,2025,9,Autumn,Frequent Buyers
80,CUST0531,21-09-2025,Cap,Accessories,1,3441.0,Thane,Female,50,0.0,0.6884753901560624,0.5205479452054794,1,Seniors,45-59,3441.0,2025,9,Autumn,Premium Buyers
80,CUST0531,21-09-2025,Watch,Accessories,3,1842.0,Pune,Male,28,0.5,0.368547418967587,0.2191780821917808,2,Adults,18-29,5526.0,2025,9,Autumn,Budget Buyers
81,CUST0154,19-01-2025,Belt,Accessories,1,3713.0,Pune,Male,46,0.0,0.7428971588635455,0.4657534246575342,1,Seniors,45-59,3713.0,2025,1,Winter,Premium Buyers
81,CUST0154,19-01-2025,Sneakers,Footwear,2,3730.0,Nashik,Male,24,0.25,0.7462985194077632,0.1643835616438356,1,Adults,18-29,7460.0,2025,1,Winter,Premium Buyers
81,CUST0154,19-01-2025,Jeans,Bottomwear,2,621.0,Pune,Female,53,0.25,0.1242496998799519,0.5616438356164384,2,Seniors,45-59,1242.0,2025,1,Winter,Budget Buyers
82,CUST0308,13-04-2024,Cap,Accessories,1,1730.0,Bangalore,Female,41,0.0,0.3461384553821529,0.3972602739726027,2,Seniors,30-44,1730.0,2024,4,Summer,Budget Buyers
82,CUST0308,13-04-2024,Tie,Accessories,3,3884.0,Pune,Female,57,0.5,0.7771108443377351,0.6164383561643836,1,Seniors,45-59,11652.0,2024,4,Summer,Premium Buyers
82,CUST0308,13-04-2024,Shorts,Bottomwear,2,1225.0,Mumbai,Male,26,0.25,0.2450980392156862,0.1917808219178082,2,Adults,18-29,2450.0,2024,4,Summer,Budget Buyers
83,CUST2505,30-01-2024,Dress,Women'S Wear,4,3909.0,Bangalore,Female,20,0.75,0.7821128451380552,0.1095890410958904,0,Adults,18-29,15636.0,2024,1,Winter,Frequent Buyers
83,CUST2505,30-01-2024,Skirt,Women'S Wear,3,3451.0,Mumbai,Female,27,0.5,0.6904761904761905,0.2054794520547945,1,Adults,18-29,10353.0,2024,1,Winter,Premium Buyers
84,CUST1314,09-03-2024,Dress,Women'S Wear,5,2123.0,Nashik,Female,53,1.0,0.4247699079631852,0.5616438356164384,0,Seniors,45-59,10615.0,2024,3,Summer,Frequent Buyers
84,CUST1314,03-09-2024,Handbag,Accessories,1,1139.0,Delhi,Female,12,0.0,0.227891156462585,0.0,2,Teenagers,18-29,1139.0,2024,9,Autumn,Budget Buyers
85,CUST1360,27-07-2025,Skirt,Women'S Wear,1,2115.0,Delhi,Female,18,0.0,0.4231692677070828,0.0821917808219178,2,Teenagers,18-29,2115.0,2025,7,Monsoon,Budget Buyers
85,CUST1360,27-07-2025,Scarf,Accessories,1,2382.0,Nashik,Male,57,0.0,0.4765906362545018,0.6164383561643836,2,Seniors,45-59,2382.0,2025,7,Monsoon,Budget Buyers
85,CUST1360,27-07-2025,Shorts,Bottomwear,5,1308.0,Mumbai,Female,46,1.0,0.2617046818727491,0.4657534246575342,0,Seniors,45-59,6540.0,2025,7,Monsoon,Frequent Buyers
86,CUST2834,15-08-2025,Sneakers,Footwear,4,2935.0,Thane,Male,50,0.75,0.587234893957583,0.5205479452054794,0,Seniors,45-59,11740.0,2025,8,Monsoon,Frequent Buyers
86,CUST2834,15-08-2025,Socks,Footwear,5,2747.0,Pune,Male,62,1.0,0.5496198479391756,0.684931506849315,0,Old People,60+,13735.0,2025,8,Monsoon,Frequent Buyers
87,CUST2064,09-07-2025,Dress,Women'S Wear,5,4234.0,Nashik,Female,55,1.0,0.8471388555422169,0.589041095890411,0,Seniors,45-59,21170.0,2025,7,Monsoon,Frequent Buyers
87,CUST2064,07-09-2025,Handbag,Accessories,3,2351.0,Thane,Male,27,0.5,0.4703881552621048,0.2054794520547945,2,Adults,18-29,7053.0,2025,9,Autumn,Budget Buyers
87,CUST2064,09-07-2025,Sneakers,Footwear,4,2596.0,Nashik,Male,50,0.75,0.5194077631052421,0.5205479452054794,0,Seniors,45-59,10384.0,2025,7,Monsoon,Frequent Buyers
88,CUST0832,27-09-2025,Cap,Accessories,4,2596.0,Nashik,Male,61,0.75,0.5194077631052421,0.6712328767123288,0,Old People,60+,10384.0,2025,9,Autumn,Frequent Buyers
88,CUST0832,27-09-2025,Scarf,Accessories,2,626.0,Nashik,Female,27,0.25,0.125250100040016,0.2054794520547945,2,Adults,18-29,1252.0,2025,9,Autumn,Budget Buyers
88,CUST0832,27-09-2025,Hoodie,Topwear,1,4437.0,Pune,Male,28,0.0,0.8877551020408163,0.2191780821917808,1,Adults,18-29,4437.0,2025,9,Autumn,Premium Buyers
89,CUST2660,01-10-2024,Dress,Women'S Wear,3,3423.0,Delhi,Female,25,0.5,0.6848739495798319,0.1780821917808219,1,Adults,18-29,10269.0,2024,10,Autumn,Premium Buyers
89,CUST2660,10-01-2024,Handbag,Accessories,5,359.0,Mumbai,Female,58,1.0,0.071828731492597,0.6301369863013698,0,Seniors,45-59,1795.0,2024,1,Winter,Frequent Buyers
89,CUST2660,10-01-2024,Cap,Accessories,2,493.0,Thane,Male,47,0.25,0.0986394557823129,0.4794520547945205,2,Seniors,45-59,986.0,2024,1,Winter,Budget Buyers
90,CUST1296,18-01-2024,Jeans,Bottomwear,5,671.0,Bangalore,Female,62,1.0,0.1342537014805922,0.684931506849315,0,Old People,60+,3355.0,2024,1,Winter,Frequent Buyers
90,CUST1296,18-01-2024,Belt,Accessories,2,4669.0,Bangalore,Female,32,0.25,0.9341736694677872,0.273972602739726,1,Adults,30-44,9338.0,2024,1,Winter,Premium Buyers
90,CUST1296,18-01-2024,T-Shirt,Topwear,5,2596.0,Thane,Male,27,1.0,0.5194077631052421,0.2054794520547945,0,Adults,18-29,12980.0,2024,1,Winter,Frequent Buyers
91,CUST0660,07-07-2024,Dress,Women'S Wear,1,1784.0,Bangalore,Female,60,0.0,0.3569427771108443,0.6575342465753424,2,Old People,60+,1784.0,2024,7,Monsoon,Budget Buyers
91,CUST0660,07-07-2024,Handbag,Accessories,3,1349.0,Thane,Male,60,0.5,0.2699079631852741,0.6575342465753424,2,Old People,60+,4047.0,2024,7,Monsoon,Budget Buyers
92,CUST1755,21-06-2024,Sneakers,Footwear,4,2565.0,Nashik,Female,41,0.75,0.5132052821128451,0.3972602739726027,0,Seniors,30-44,10260.0,2024,6,Monsoon,Frequent Buyers
92,CUST1755,21-06-2024,Socks,Footwear,5,1908.0,Delhi,Male,34,1.0,0.3817527010804322,0.3013698630136986,0,Adults,30-44,9540.0,2024,6,Monsoon,Frequent Buyers
93,CUST2227,06-07-2025,Sneakers,Footwear,5,2682.0,Bangalore,Male,26,1.0,0.5366146458583433,0.1917808219178082,0,Adults,18-29,13410.0,2025,7,Monsoon,Frequent Buyers
93,CUST2227,07-06-2025,Socks,Footwear,2,4938.0,Thane,Female,54,0.25,0.9879951980792316,0.5753424657534246,1,Seniors,45-59,9876.0,2025,6,Monsoon,Premium Buyers
94,CUST1480,02-01-2025,Hoodie,Topwear,1,2953.0,Delhi,Female,24,0.0,0.5908363345338136,0.1643835616438356,1,Adults,18-29,2953.0,2025,1,Winter,Premium Buyers
94,CUST1480,01-02-2025,Cap,Accessories,3,3381.0,Nashik,Female,32,0.5,0.6764705882352942,0.273972602739726,1,Adults,30-44,10143.0,2025,2,Winter,Premium Buyers
95,CUST0766,06-10-2024,Jacket,Outerwear,2,3695.0,Delhi,Male,39,0.25,0.7392957182873149,0.3698630136986301,1,Seniors,30-44,7390.0,2024,10,Autumn,Premium Buyers
95,CUST0766,10-06-2024,Scarf,Accessories,1,4987.0,Delhi,Female,27,0.0,0.9977991196478592,0.2054794520547945,1,Adults,18-29,4987.0,2024,6,Monsoon,Premium Buyers
96,CUST1840,13-09-2025,Handbag,Accessories,5,2465.0,Pune,Female,28,1.0,0.4931972789115646,0.2191780821917808,0,Adults,18-29,12325.0,2025,9,Autumn,Frequent Buyers
96,CUST1840,13-09-2025,Watch,Accessories,5,1087.0,Mumbai,Male,29,1.0,0.2174869947979191,0.2328767123287671,0,Adults,18-29,5435.0,2025,9,Autumn,Frequent Buyers
96,CUST1840,13-09-2025,Dress,Women'S Wear,4,4575.0,Nashik,Female,44,0.75,0.9153661464585834,0.4383561643835616,0,Seniors,30-44,18300.0,2025,9,Autumn,Frequent Buyers
97,CUST1743,17-05-2024,Sneakers,Footwear,3,2596.0,Delhi,Male,44,0.5,0.5194077631052421,0.4383561643835616,2,Seniors,30-44,7788.0,2024,5,Summer,Budget Buyers
97,CUST1743,17-05-2024,Socks,Footwear,3,4690.0,Pune,Female,45,0.5,0.938375350140056,0.4520547945205479,1,Seniors,45-59,14070.0,2024,5,Summer,Premium Buyers
98,CUST2367,18-12-2024,Dress,Women'S Wear,2,1120.0,Pune,Female,31,0.25,0.2240896358543417,0.2602739726027397,2,Adults,30-44,2240.0,2024,12,Winter,Budget Buyers
98,CUST2367,18-12-2024,Sneakers,Footwear,1,2454.0,Delhi,Female,32,0.0,0.4909963985594238,0.273972602739726,2,Adults,30-44,2454.0,2024,12,Winter,Budget Buyers
98,CUST2367,18-12-2024,Cap,Accessories,4,386.0,Mumbai,Male,30,0.75,0.0772308923569427,0.2465753424657534,0,Adults,30-44,1544.0,2024,12,Winter,Frequent Buyers
99,CUST0002,10-06-2024,Dress,Women'S Wear,5,1939.0,Bangalore,Female,51,1.0,0.3879551820728291,0.5342465753424658,0,Seniors,45-59,9695.0,2024,6,Monsoon,Frequent Buyers
99,CUST0002,06-10-2024,Handbag,Accessories,3,3608.0,Delhi,Male,54,0.5,0.7218887555022009,0.5753424657534246,1,Seniors,45-59,10824.0,2024,10,Autumn,Premium Buyers
99,CUST0002,10-06-2024,Scarf,Accessories,3,3926.0,Bangalore,Male,42,0.5,0.7855142056822729,0.410958904109589,1,Seniors,30-44,11778.0,2024,6,Monsoon,Premium Buyers
99,CUST0002,10-06-2024,Socks,Footwear,2,2885.0,Pune,Female,44,0.25,0.5772308923569428,0.4383561643835616,1,Seniors,30-44,5770.0,2024,6,Monsoon,Premium Buyers
100,CUST1449,08-11-2024,Handbag,Accessories,2,2596.0,Pune,Female,31,0.25,0.5194077631052421,0.2602739726027397,2,Adults,30-44,5192.0,2024,11,Autumn,Budget Buyers
100,CUST1449,08-11-2024,Hoodie,Topwear,1,4249.0,Nashik,Female,41,0.0,0.8501400560224089,0.3972602739726027,1,Seniors,30-44,4249.0,2024,11,Autumn,Premium Buyers
101,CUST1734,04-05-2025,Scarf,Accessories,1,395.0,Pune,Female,61,0.0,0.079031612645058,0.6712328767123288,2,Old People,60+,395.0,2025,5,Summer,Budget Buyers
101,CUST1734,04-05-2025,Handbag,Accessories,4,3348.0,Delhi,Male,41,0.75,0.6698679471788715,0.3972602739726027,0,Seniors,30-44,13392.0,2025,5,Summer,Frequent Buyers
101,CUST1734,04-05-2025,Sneakers,Footwear,2,1524.0,Nashik,Female,48,0.25,0.304921968787515,0.4931506849315068,2,Seniors,45-59,3048.0,2025,5,Summer,Budget Buyers
101,CUST1734,05-04-2025,Shorts,Bottomwear,4,1087.0,Thane,Female,46,0.75,0.2174869947979191,0.4657534246575342,0,Seniors,45-59,4348.0,2025,4,Summer,Frequent Buyers
102,CUST0715,18-10-2024,Jacket,Outerwear,4,2646.0,Nashik,Female,47,0.75,0.5294117647058824,0.4794520547945205,0,Seniors,45-59,10584.0,2024,10,Autumn,Frequent Buyers
102,CUST0715,18-10-2024,Scarf,Accessories,3,2490.0,Pune,Female,56,0.5,0.4981992797118847,0.6027397260273972,2,Seniors,45-59,7470.0,2024,10,Autumn,Budget Buyers
102,CUST0715,18-10-2024,Skirt,Women'S Wear,3,954.0,Delhi,Female,31,0.5,0.1908763505402161,0.2602739726027397,2,Adults,30-44,2862.0,2024,10,Autumn,Budget Buyers
102,CUST0715,18-10-2024,Shorts,Bottomwear,4,2833.0,Mumbai,Male,32,0.75,0.566826730692277,0.273972602739726,0,Adults,30-44,11332.0,2024,10,Autumn,Frequent Buyers
103,CUST1116,15-07-2025,Jacket,Outerwear,5,2596.0,Delhi,Female,51,1.0,0.5194077631052421,0.5342465753424658,0,Seniors,45-59,12980.0,2025,7,Monsoon,Frequent Buyers
103,CUST1116,15-07-2025,Scarf,Accessories,2,2596.0,Thane,Female,36,0.25,0.5194077631052421,0.3287671232876712,2,Seniors,30-44,5192.0,2025,7,Monsoon,Budget Buyers
103,CUST1116,15-07-2025,Handbag,Accessories,4,3532.0,Pune,Female,33,0.75,0.7066826730692277,0.2876712328767123,0,Adults,30-44,14128.0,2025,7,Monsoon,Frequent Buyers
103,CUST1116,15-07-2025,Shorts,Bottomwear,3,2631.0,Pune,Male,59,0.5,0.5264105642256903,0.6438356164383562,2,Seniors,45-59,7893.0,2025,7,Monsoon,Budget Buyers
104,CUST0080,04-06-2024,Shirt,Topwear,2,1136.0,Mumbai,Male,36,0.25,0.2272909163665466,0.3287671232876712,2,Seniors,30-44,2272.0,2024,6,Monsoon,Budget Buyers
104,CUST0080,06-04-2024,Tie,Accessories,1,2596.0,Mumbai,Female,23,0.0,0.5194077631052421,0.1506849315068493,2,Adults,18-29,2596.0,2024,4,Summer,Budget Buyers
105,CUST1020,29-01-2025,Cap,Accessories,4,1068.0,Thane,Female,51,0.75,0.2136854741896758,0.5342465753424658,0,Seniors,45-59,4272.0,2025,1,Winter,Frequent Buyers
105,CUST1020,29-01-2025,Belt,Accessories,2,3251.0,Thane,Female,21,0.25,0.6504601840736295,0.1232876712328767,1,Adults,18-29,6502.0,2025,1,Winter,Premium Buyers
106,CUST1947,12-05-2025,Dress,Women'S Wear,2,1590.0,Mumbai,Female,49,0.25,0.3181272509003601,0.5068493150684932,2,Seniors,45-59,3180.0,2025,5,Summer,Budget Buyers
106,CUST1947,05-12-2025,Handbag,Accessories,3,3892.0,Thane,Male,64,0.5,0.7787114845938375,0.7123287671232876,1,Old People,60+,11676.0,2025,12,Winter,Premium Buyers
107,CUST2227,22-12-2024,Hoodie,Topwear,5,1568.0,Bangalore,Male,46,1.0,0.3137254901960784,0.4657534246575342,0,Seniors,45-59,7840.0,2024,12,Winter,Frequent Buyers
